month,year,full_time,part_time,grand_total,carrier
11,2018,3274,755,4029,QX
12,2018,3308,743,4051,QX
1,2019,3342,754,4096,QX
2,2019,3351,732,4083,QX
3,2019,3360,749,4109,QX
4,2019,3283,765,4048,QX
5,2019,3322,762,4084,QX
6,2019,3326,772,4098,QX
7,2019,3283,800,4083,QX
8,2019,3355,797,4152,QX
9,2019,3377,833,4210,QX
10,2019,3384,839,4223,QX
11,2019,3485,833,4318,QX
12,2019,3493,808,4301,QX
1,2020,3452,868,4320,QX
2,2020,3543,844,4387,QX
3,2020,3505,833,4338,QX
4,2020,3361,943,4304,QX
5,2020,3333,931,4264,QX
6,2020,3415,792,4207,QX
7,2020,3360,763,4123,QX
8,2020,3287,765,4052,QX
9,2020,3262,713,3975,QX
10,2020,2852,670,3522,QX
11,2020,2868,657,3525,QX
12,2020,2871,640,3511,QX
1,2021,2882,625,3507,QX
2,2021,2935,611,3546,QX
3,2021,2932,618,3550,QX
4,2021,2998,589,3587,QX
5,2021,3012,616,3628,QX
6,2021,2965,630,3595,QX
7,2021,2972,641,3613,QX
8,2021,2998,627,3625,QX
9,2021,2953,646,3599,QX
10,2021,2907,646,3553,QX
11,2021,2896,365,3261,QX
12,2021,2864,630,3494,QX
1,2022,2941,621,3562,QX
2,2022,2866,633,3499,QX
3,2022,2866,626,3492,QX
4,2022,2921,620,3541,QX
5,2022,2944,600,3544,QX
6,2022,2968,604,3572,QX
7,2022,2966,601,3567,QX
8,2022,2880,608,3488,QX
9,2022,2826,638,3464,QX
10,2022,2752,650,3402,QX
11,2022,2697,650,3347,QX
12,2022,2637,644,3281,QX
1,2023,2610,640,3250,QX
2,2023,2584,631,3215,QX
3,2023,2523,629,3152,QX
4,2023,2533,636,3169,QX
5,2023,2509,650,3159,QX
6,2023,2489,690,3179,QX
7,2023,2519,717,3236,QX
8,2023,2494,711,3205,QX
9,2023,2495,750,3245,QX
10,2023,2462,763,3225,QX
11,2023,2439,772,3211,QX
12,2023,2425,783,3208,QX
1,2024,2415,787,3202,QX
2,2024,2449,772,3221,QX
3,2024,2506,825,3331,QX
4,2024,2514,825,3339,QX
5,2024,2512,826,3338,QX
6,2024,2515,829,3344,QX
7,2024,2500,832,3332,QX
8,2024,2522,852,3374,QX
9,2024,2534,865,3399,QX
10,2024,2527,880,3407,QX
11,2024,2527,880,3407,QX
12,2024,2493,907,3400,QX
1,2025,2513,916,3429,QX
1,1990,65664,5457,71121,UA
2,1990,65839,5446,71285,UA
3,1990,66070,5445,71515,UA
4,1990,66779,5518,72297,UA
5,1990,67217,5675,72892,UA
6,1990,67924,5978,73902,UA
7,1990,68331,5966,74297,UA
8,1990,68431,5992,74423,UA
9,1990,68472,5714,74186,UA
10,1990,68640,5668,74308,UA
11,1990,69091,5681,74772,UA
12,1990,69277,5748,75025,UA
1,1991,69448,5657,75105,UA
2,1991,69460,5661,75121,UA
3,1991,70730,5670,76400,UA
4,1991,71207,5685,76892,UA
5,1991,72036,5835,77871,UA
6,1991,72936,6094,79030,UA
7,1991,73259,6229,79488,UA
8,1991,73749,6266,80015,UA
9,1991,73537,6159,79696,UA
10,1991,73780,6214,79994,UA
11,1991,73987,6235,80222,UA
12,1991,74903,6339,81242,UA
1,1992,74518,6345,80863,UA
2,1992,74660,6241,80901,UA
3,1992,74850,6345,81195,UA
4,1992,74857,6364,81221,UA
5,1992,75012,6510,81522,UA
6,1992,75759,6952,82711,UA
7,1992,76161,7250,83411,UA
8,1992,76233,7230,83463,UA
9,1992,75970,7100,83070,UA
10,1992,75718,6966,82684,UA
11,1992,76335,7122,83457,UA
12,1992,76689,7224,83913,UA
1,1993,75992,7062,83054,UA
2,1993,74760,7120,81880,UA
3,1993,74602,7034,81636,UA
4,1993,74569,7020,81589,UA
5,1993,74654,7296,81950,UA
6,1993,75133,7833,82966,UA
7,1993,75474,7910,83384,UA
8,1993,75303,7882,83185,UA
9,1993,74748,7611,82359,UA
10,1993,74249,7535,81784,UA
11,1993,74138,7539,81677,UA
12,1993,73849,7662,81511,UA
1,1994,72762,7361,80123,UA
2,1994,71144,6869,78013,UA
3,1994,69599,6703,76302,UA
4,1994,69068,6787,75855,UA
5,1994,68361,6791,75152,UA
6,1994,68307,7013,75320,UA
7,1994,68172,7199,75371,UA
8,1994,67891,7265,75156,UA
9,1994,67925,7079,75004,UA
10,1994,67565,7351,74916,UA
11,1994,67775,7499,75274,UA
12,1994,68135,7933,76068,UA
1,1995,68357,7734,76091,UA
2,1995,69112,7765,76877,UA
3,1995,70053,7821,77874,UA
4,1995,70365,7937,78302,UA
5,1995,71144,8021,79165,UA
6,1995,72198,8704,80902,UA
7,1995,72536,8843,81379,UA
8,1995,72536,8906,81442,UA
9,1995,72450,8686,81136,UA
10,1995,72280,9157,81437,UA
11,1995,72660,9203,81863,UA
12,1995,72880,9280,82160,UA
1,1996,73234,9250,82484,UA
2,1996,73417,9322,82739,UA
3,1996,73896,9245,83141,UA
4,1996,74113,9234,83347,UA
5,1996,74057,9972,84029,UA
6,1996,74361,10257,84618,UA
7,1996,74375,10302,84677,UA
8,1996,74181,10348,84529,UA
9,1996,74292,10238,84530,UA
10,1996,74493,10296,84789,UA
11,1996,74922,10510,85432,UA
12,1996,75244,10764,86008,UA
1,1997,75395,10794,86189,UA
2,1997,75387,10913,86300,UA
3,1997,75655,10788,86443,UA
4,1997,75945,10779,86724,UA
5,1997,76632,11161,87793,UA
6,1997,77563,11376,88939,UA
7,1997,78583,11439,90022,UA
8,1997,79025,11347,90372,UA
9,1997,79145,11179,90324,UA
10,1997,79508,11202,90710,UA
11,1997,79847,11263,91110,UA
12,1997,80439,11282,91721,UA
1,1998,80663,11406,92069,UA
2,1998,81021,11182,92203,UA
3,1998,81460,11121,92581,UA
4,1998,81946,11178,93124,UA
5,1998,82460,11182,93642,UA
6,1998,82684,11380,94064,UA
7,1998,82750,11477,94227,UA
8,1998,82937,11142,94079,UA
9,1998,83218,11052,94270,UA
10,1998,83388,11076,94464,UA
11,1998,83886,10904,94790,UA
12,1998,84009,10894,94903,UA
1,1999,84181,10815,94996,UA
2,1999,84319,10850,95169,UA
3,1999,85113,11126,96239,UA
4,1999,85493,11121,96614,UA
5,1999,86163,11269,97432,UA
6,1999,86841,11454,98295,UA
7,1999,87523,11298,98821,UA
8,1999,87088,11671,98759,UA
9,1999,87201,11689,98890,UA
10,1999,87791,11269,99060,UA
11,1999,88720,10951,99671,UA
12,1999,88896,11020,99916,UA
1,2000,88988,10822,99810,UA
2,2000,88701,10766,99467,UA
3,2000,88663,11102,99765,UA
4,2000,88812,11101,99913,UA
5,2000,88855,11488,100343,UA
6,2000,89668,11205,100873,UA
7,2000,90033,11305,101338,UA
8,2000,90108,11307,101415,UA
9,2000,90064,11389,101453,UA
10,2000,90492,10927,101419,UA
11,2000,90838,10920,101758,UA
12,2000,90398,11416,101814,UA
1,2001,90581,11291,101872,UA
2,2001,90763,11034,101797,UA
3,2001,91041,11005,102046,UA
4,2001,91030,10795,101825,UA
5,2001,91122,10614,101736,UA
6,2001,91956,9915,101871,UA
7,2001,91715,9775,101490,UA
8,2001,91584,9677,101261,UA
9,2001,91019,9633,100652,UA
10,2001,89067,9238,98305,UA
11,2001,78476,7087,85563,UA
12,2001,77465,6648,84113,UA
1,2002,77418,6559,83977,UA
2,2002,74763,6500,81263,UA
3,2002,73934,6211,80145,UA
4,2002,75240,6388,81628,UA
5,2002,76032,6545,82577,UA
6,2002,76288,6694,82982,UA
7,2002,76262,6799,83061,UA
8,2002,76224,6931,83155,UA
9,2002,75656,6930,82586,UA
10,2002,74847,6940,81787,UA
11,2002,74406,6913,81319,UA
12,2002,73495,6917,80412,UA
1,2003,71618,6494,78112,UA
2,2003,66080,6154,72234,UA
3,2003,64125,5918,70043,UA
4,2003,64072,5856,69928,UA
5,2003,62077,5779,67856,UA
6,2003,60436,6363,66799,UA
7,2003,57693,6800,64493,UA
8,2003,56413,6854,63267,UA
9,2003,56133,6952,63085,UA
10,2003,55225,6965,62190,UA
11,2003,55225,6965,62190,UA
12,2003,55214,6964,62178,UA
1,2004,55132,6916,62048,UA
2,2004,55147,6945,62092,UA
3,2004,55144,6945,62089,UA
4,2004,55971,6806,62777,UA
5,2004,55939,6773,62712,UA
6,2004,55858,6788,62646,UA
7,2004,55828,6788,62616,UA
8,2004,55451,6707,62158,UA
9,2004,55144,6691,61835,UA
10,2004,54979,6660,61639,UA
11,2004,54902,6671,61573,UA
12,2004,54460,6632,61092,UA
1,2005,53503,6802,60305,UA
2,2005,52591,6803,59394,UA
3,2005,52489,6819,59308,UA
4,2005,52131,6796,58927,UA
5,2005,51902,6677,58579,UA
6,2005,51301,6719,58020,UA
7,2005,51187,6604,57791,UA
8,2005,50676,6493,57169,UA
9,2005,50720,6392,57112,UA
10,2005,50476,6366,56842,UA
11,2005,50647,6300,56947,UA
12,2005,50474,6243,56717,UA
1,2006,50345,6172,56517,UA
2,2006,50244,6248,56492,UA
3,2006,50343,6176,56519,UA
4,2006,50465,6299,56764,UA
5,2006,50394,6317,56711,UA
6,2006,50039,6270,56309,UA
7,2006,49904,6163,56067,UA
8,2006,50167,5922,56089,UA
9,2006,50004,5799,55803,UA
10,2006,49492,5730,55222,UA
11,2006,49587,5704,55291,UA
12,2006,49484,5711,55195,UA
1,2007,49153,5720,54873,UA
2,2007,49061,5693,54754,UA
3,2007,49088,5624,54712,UA
4,2007,49052,5579,54631,UA
5,2007,48943,5643,54586,UA
6,2007,48950,5649,54599,UA
7,2007,48925,5580,54505,UA
8,2007,49043,5605,54648,UA
9,2007,49378,5516,54894,UA
10,2007,49562,5621,55183,UA
11,2007,49600,5650,55250,UA
12,2007,49619,5631,55250,UA
1,2008,49648,5640,55288,UA
2,2008,49632,5622,55254,UA
3,2008,49954,5708,55662,UA
4,2008,49819,5708,55527,UA
5,2008,49367,5650,55017,UA
6,2008,48789,5668,54457,UA
7,2008,48141,5583,53724,UA
8,2008,46933,5732,52665,UA
9,2008,44911,5650,50561,UA
10,2008,44363,5670,50033,UA
11,2008,44000,5584,49584,UA
12,2008,43010,5561,48571,UA
1,2009,43009,5491,48500,UA
2,2009,43024,5473,48497,UA
3,2009,43011,5468,48479,UA
4,2009,43032,5446,48478,UA
5,2009,42888,5464,48352,UA
6,2009,42539,5363,47902,UA
7,2009,42660,5346,48006,UA
8,2009,42909,5374,48283,UA
9,2009,41661,5380,47041,UA
10,2009,41434,5263,46697,UA
11,2009,41276,5231,46507,UA
12,2009,41342,5196,46538,UA
1,2010,41211,5151,46362,UA
2,2010,41107,5179,46286,UA
3,2010,41160,5155,46315,UA
4,2010,41044,5271,46315,UA
5,2010,40988,5266,46254,UA
6,2010,40944,5306,46250,UA
7,2010,41007,5291,46298,UA
8,2010,40955,5280,46235,UA
9,2010,40895,5318,46213,UA
10,2010,40907,5333,46240,UA
11,2010,40955,5307,46262,UA
12,2010,40955,5307,46262,UA
1,2011,40994,5306,46300,UA
2,2011,40919,5365,46284,UA
3,2011,40928,5312,46240,UA
4,2011,40826,5309,46135,UA
5,2011,41029,5296,46325,UA
6,2011,40522,5259,45781,UA
7,2011,40598,5257,45855,UA
8,2011,40665,5139,45804,UA
9,2011,40801,5057,45858,UA
10,2011,41087,5069,46156,UA
11,2011,41242,5038,46280,UA
12,2011,41410,5080,46490,UA
1,2012,75505,11694,87199,UA
2,2012,75946,11494,87440,UA
3,2012,76442,11370,87812,UA
4,2012,76654,11292,87946,UA
5,2012,76803,11369,88172,UA
6,2012,76892,11346,88238,UA
7,2012,76992,11250,88242,UA
8,2012,76273,11345,87618,UA
9,2012,76436,11401,87837,UA
10,2012,76514,11595,88109,UA
11,2012,76578,11605,88183,UA
12,2012,76581,11604,88185,UA
1,2013,76420,11577,87997,UA
2,2013,76383,11661,88044,UA
3,2013,76530,11709,88239,UA
4,2013,76527,11838,88365,UA
5,2013,76646,11884,88530,UA
6,2013,76551,11893,88444,UA
7,2013,76511,11976,88487,UA
8,2013,76118,11928,88046,UA
9,2013,76032,12100,88132,UA
10,2013,76131,12020,88151,UA
11,2013,75981,11798,87779,UA
12,2013,75554,11628,87182,UA
1,2014,75554,11628,87182,UA
2,2014,74760,11868,86628,UA
3,2014,74779,11830,86609,UA
4,2014,74448,11898,86346,UA
5,2014,74537,11925,86462,UA
6,2014,74162,11667,85829,UA
7,2014,74018,11563,85581,UA
8,2014,73540,11445,84985,UA
9,2014,73363,11401,84764,UA
10,2014,72792,11312,84104,UA
11,2014,73284,11212,84496,UA
12,2014,73254,11161,84415,UA
1,2015,72837,11127,83964,UA
2,2015,72829,11101,83930,UA
3,2015,73133,11099,84232,UA
4,2015,73282,11026,84308,UA
5,2015,73288,10744,84032,UA
6,2015,73486,10573,84059,UA
7,2015,73512,10450,83962,UA
8,2015,73561,10469,84030,UA
9,2015,73106,10587,83693,UA
10,2015,73161,10629,83790,UA
11,2015,73468,10740,84208,UA
12,2015,73578,10559,84137,UA
1,2016,73658,10817,84475,UA
2,2016,73942,10885,84827,UA
3,2016,74637,10879,85516,UA
4,2016,74900,10907,85807,UA
5,2016,75402,10773,86175,UA
6,2016,75849,10693,86542,UA
7,2016,76213,10799,87012,UA
8,2016,76206,11002,87208,UA
9,2016,76204,11144,87348,UA
10,2016,76311,11184,87495,UA
11,2016,76478,11098,87576,UA
12,2016,76641,10981,87622,UA
1,2017,76611,11070,87681,UA
2,2017,76649,11151,87800,UA
3,2017,76911,11226,88137,UA
4,2017,77237,11233,88470,UA
5,2017,77329,11219,88548,UA
6,2017,77349,11146,88495,UA
7,2017,77420,11078,88498,UA
8,2017,77237,11128,88365,UA
9,2017,76929,11350,88279,UA
10,2017,76873,11594,88467,UA
11,2017,76851,11591,88442,UA
12,2017,76873,11501,88374,UA
1,2018,76555,11617,88172,UA
2,2018,76736,11560,88296,UA
3,2018,76755,11403,88158,UA
4,2018,77383,11296,88679,UA
5,2018,77411,11314,88725,UA
6,2018,77707,11151,88858,UA
7,2018,77554,11080,88634,UA
8,2018,77432,11006,88438,UA
9,2018,77329,11194,88523,UA
10,2018,77160,11344,88504,UA
11,2018,77202,11327,88529,UA
12,2018,77369,11168,88537,UA
1,2019,77674,11152,88826,UA
2,2019,77959,11092,89051,UA
3,2019,78247,11289,89536,UA
4,2019,78521,11575,90096,UA
5,2019,78882,11664,90546,UA
6,2019,79178,11674,90852,UA
7,2019,79133,11617,90750,UA
8,2019,79171,11533,90704,UA
9,2019,79224,11643,90867,UA
10,2019,79342,11767,91109,UA
11,2019,79301,11814,91115,UA
12,2019,79745,11701,91446,UA
1,2020,80145,11892,92037,UA
2,2020,80362,11887,92249,UA
3,2020,80239,11324,91563,UA
4,2020,78370,8999,87369,UA
5,2020,76053,7670,83723,UA
6,2020,74779,7449,82228,UA
7,2020,71580,7229,78809,UA
8,2020,70558,7343,77901,UA
9,2020,70310,6911,77221,UA
10,2020,54639,7681,62320,UA
11,2020,54411,7871,62282,UA
12,2020,54725,7860,62585,UA
1,2021,61065,8046,69111,UA
2,2021,61950,8108,70058,UA
3,2021,59166,8125,67291,UA
4,2021,59536,8395,67931,UA
5,2021,59986,8747,68733,UA
6,2021,60215,8881,69096,UA
7,2021,61319,8966,70285,UA
8,2021,62612,8926,71538,UA
9,2021,63810,8829,72639,UA
10,2021,63810,8829,72639,UA
11,2021,62427,9422,71849,UA
12,2021,65022,13318,78340,UA
1,2022,66439,12942,79381,UA
2,2022,67102,13481,80583,UA
3,2022,68150,13774,81924,UA
4,2022,69124,14203,83327,UA
5,2022,69949,14765,84714,UA
6,2022,70959,15077,86036,UA
7,2022,71659,15177,86836,UA
8,2022,72373,15524,87897,UA
9,2022,73076,15868,88944,UA
10,2022,74163,16253,90416,UA
11,2022,75054,16424,91478,UA
12,2022,75612,16233,91845,UA
1,2023,76648,16453,93101,UA
2,2023,77580,16603,94183,UA
3,2023,78778,16694,95472,UA
4,2023,79783,16760,96543,UA
5,2023,80936,16801,97737,UA
6,2023,82153,16678,98831,UA
7,2023,83198,16560,99758,UA
8,2023,84118,16518,100636,UA
9,2023,84747,16625,101372,UA
10,2023,85140,16835,101975,UA
11,2023,85569,16835,102404,UA
12,2023,85926,16649,102575,UA
1,2024,86609,16444,103053,UA
2,2024,86907,16364,103271,UA
3,2024,87257,16525,103782,UA
4,2024,87703,16702,104405,UA
5,2024,88527,16977,105504,UA
6,2024,88519,17080,105599,UA
7,2024,88605,17151,105756,UA
8,2024,88297,17119,105416,UA
9,2024,88473,17391,105864,UA
10,2024,88703,17452,106155,UA
11,2024,88846,17557,106403,UA
12,2024,89302,17487,106789,UA
1,2025,89976,17604,107580,UA
1,1990,48657,4244,52901,US
2,1990,48799,4244,53043,US
3,1990,49252,4144,53396,US
4,1990,49172,4142,53314,US
5,1990,49061,4102,53163,US
6,1990,49413,4144,53557,US
7,1990,49604,4172,53776,US
8,1990,49328,3950,53278,US
10,1990,48029,2806,50835,US
11,1990,47932,2814,50746,US
12,1990,47756,2790,50546,US
1,1991,47307,2754,50061,US
2,1991,47168,2652,49820,US
3,1991,47177,2616,49793,US
4,1991,46970,2614,49584,US
5,1991,44975,2210,47185,US
6,1991,44947,2202,47149,US
7,1991,44885,2220,47105,US
8,1991,44581,2254,46835,US
9,1991,44346,2230,46576,US
10,1991,44213,2210,46423,US
11,1991,44365,2222,46587,US
12,1991,44299,2210,46509,US
1,1992,44117,1842,45959,US
2,1992,44200,1842,46042,US
3,1992,44359,1844,46203,US
4,1992,44508,2068,46576,US
5,1992,44492,2240,46732,US
6,1992,44502,2326,46828,US
7,1992,44843,2586,47429,US
8,1992,44760,2476,47236,US
9,1992,44780,2532,47312,US
10,1992,44733,2506,47239,US
11,1992,44866,2554,47420,US
12,1992,44990,2340,47330,US
1,1993,44970,2332,47302,US
2,1993,44813,2520,47333,US
3,1993,44758,2554,47312,US
4,1993,44709,2524,47233,US
5,1993,44739,2640,47379,US
6,1993,44873,2780,47653,US
7,1993,44848,2769,47617,US
8,1993,44820,2780,47600,US
9,1993,44762,2743,47505,US
10,1993,44707,2715,47422,US
11,1993,44026,2695,46721,US
12,1993,43888,2779,46667,US
1,1994,43449,2953,46402,US
2,1994,41154,5120,46274,US
3,1994,40849,5276,46125,US
4,1994,40698,5272,45970,US
5,1994,40496,5333,45829,US
6,1994,40261,5449,45710,US
7,1994,40367,5565,45932,US
8,1994,39832,5621,45453,US
9,1994,39733,5715,45448,US
10,1994,39672,5359,45031,US
11,1994,39574,5433,45007,US
12,1994,39444,5600,45044,US
1,1995,39202,5570,44772,US
2,1995,39065,5506,44571,US
3,1995,38823,5679,44502,US
4,1995,38625,5632,44257,US
5,1995,38389,5531,43920,US
6,1995,38011,5603,43614,US
7,1995,37850,5585,43435,US
8,1995,37362,5515,42877,US
9,1995,37535,5440,42975,US
10,1995,37245,5377,42622,US
11,1995,37133,5361,42494,US
12,1995,37037,5355,42392,US
1,1996,36610,5303,41913,US
2,1996,36691,5227,41918,US
3,1996,36784,5197,41981,US
4,1996,36750,5114,41864,US
5,1996,36883,5139,42022,US
6,1996,36317,5221,41538,US
7,1996,36923,5351,42274,US
8,1996,36873,5237,42110,US
9,1996,36945,5244,42189,US
10,1996,36874,5228,42102,US
11,1996,36984,5187,42171,US
12,1996,37047,5197,42244,US
1,1997,37263,5048,42311,US
2,1997,37487,4978,42465,US
3,1997,37504,4921,42425,US
4,1997,37640,4864,42504,US
5,1997,37554,4826,42380,US
6,1997,37578,4742,42320,US
7,1997,37674,4643,42317,US
8,1997,37605,4601,42206,US
9,1997,37661,4498,42159,US
10,1997,37148,4543,41691,US
11,1997,37033,4571,41604,US
12,1997,36218,4647,40865,US
1,1998,36150,4653,40803,US
2,1998,36202,4646,40848,US
3,1998,36256,4718,40974,US
4,1998,36248,4871,41119,US
5,1998,36196,4864,41060,US
6,1998,36027,4819,40846,US
7,1998,36103,4709,40812,US
8,1998,36136,4634,40770,US
9,1998,36060,4600,40660,US
10,1998,36060,4600,40660,US
11,1998,36170,4557,40727,US
12,1998,36088,4576,40664,US
1,1999,36107,4547,40654,US
2,1999,36211,4510,40721,US
3,1999,36653,4314,40967,US
4,1999,36731,4346,41077,US
5,1999,36976,4356,41332,US
6,1999,37186,4441,41627,US
7,1999,37694,4529,42223,US
8,1999,38088,4617,42705,US
9,1999,38351,4657,43008,US
10,1999,38618,4707,43325,US
11,1999,39093,4634,43727,US
12,1999,39354,4668,44022,US
1,2000,39652,4680,44332,US
2,2000,39981,4651,44632,US
3,2000,40053,4574,44627,US
4,2000,40411,4523,44934,US
5,2000,40407,4503,44910,US
6,2000,42354,2673,45027,US
7,2000,42397,2712,45109,US
8,2000,41166,4196,45362,US
9,2000,41262,4163,45425,US
10,2000,41368,4607,45975,US
11,2000,41502,4141,45643,US
12,2000,41708,4125,45833,US
1,2001,41716,4508,46224,US
2,2001,41924,4145,46069,US
3,2001,42043,4140,46183,US
4,2001,42138,4108,46246,US
5,2001,42334,4158,46492,US
6,2001,42411,4546,46957,US
7,2001,42266,4472,46738,US
8,2001,42194,4385,46579,US
9,2001,40749,4320,45069,US
10,2001,38225,3035,41260,US
11,2001,36876,3401,40277,US
12,2001,33820,3275,37095,US
1,2002,32985,3295,36280,US
2,2002,32580,2960,35540,US
3,2002,32425,3242,35667,US
4,2002,32205,3320,35525,US
5,2002,32571,3300,35871,US
6,2002,32449,3408,35857,US
7,2002,32267,3422,35689,US
8,2002,32160,3364,35524,US
9,2002,31674,1628,33302,US
10,2002,31276,3223,34499,US
11,2002,29720,3161,32881,US
12,2002,28612,3093,31705,US
1,2003,26294,3052,29346,US
2,2003,26182,3013,29195,US
3,2003,25865,3075,28940,US
4,2003,25543,2993,28536,US
5,2003,25282,2983,28265,US
6,2003,24816,3175,27991,US
7,2003,24778,3206,27984,US
8,2003,24770,3286,28056,US
9,2003,24628,3284,27912,US
10,2003,24747,3294,28041,US
11,2003,24737,3328,28065,US
12,2003,25072,3294,28366,US
1,2004,24892,3297,28189,US
2,2004,24638,3288,27926,US
3,2004,24612,3280,27892,US
4,2004,24401,3348,27749,US
5,2004,24261,3341,27602,US
6,2004,24392,3345,27737,US
7,2004,24256,3344,27600,US
8,2004,24197,3308,27505,US
9,2004,24028,3287,27315,US
10,2004,23727,3204,26931,US
11,2004,23268,3075,26343,US
12,2004,23180,2989,26169,US
1,2005,22621,2986,25607,US
2,2005,22460,2985,25445,US
3,2005,22182,3030,25212,US
4,2005,20759,3070,23829,US
5,2005,20549,3023,23572,US
6,2005,20720,3008,23728,US
7,2005,20182,3065,23247,US
8,2005,19732,3102,22834,US
9,2005,19102,3122,22224,US
10,2005,18876,3115,21991,US
11,2005,18614,3141,21755,US
12,2005,18556,3108,21664,US
1,2006,18330,3120,21450,US
2,2006,18217,3093,21310,US
3,2006,17972,3116,21088,US
4,2006,17937,3129,21066,US
5,2006,17683,3077,20760,US
6,2006,17733,3027,20760,US
7,2006,17618,3091,20709,US
8,2006,17549,3173,20722,US
9,2006,17553,3255,20808,US
10,2006,17626,3242,20868,US
11,2006,17717,3266,20983,US
12,2006,17800,3243,21043,US
1,2007,17934,3188,21122,US
2,2007,17942,3189,21131,US
3,2007,18075,3213,21288,US
4,2007,18087,3215,21302,US
5,2007,18709,3367,22076,US
6,2007,18785,3239,22024,US
7,2007,18784,3230,22014,US
8,2007,18846,3188,22034,US
9,2007,18818,3146,21964,US
10,2007,29769,6221,35990,US
11,2007,29755,6088,35843,US
12,2007,29671,6071,35742,US
1,2008,29640,6067,35707,US
2,2008,29904,5847,35751,US
3,2008,29930,5772,35702,US
4,2008,30139,5708,35847,US
5,2008,30238,5700,35938,US
6,2008,30116,5603,35719,US
7,2008,29871,5479,35350,US
8,2008,29549,5410,34959,US
9,2008,28862,4917,33779,US
10,2008,28804,4851,33655,US
11,2008,28729,4865,33594,US
12,2008,28965,4844,33809,US
1,2009,28827,4814,33641,US
2,2009,28805,4792,33597,US
3,2009,28840,4737,33577,US
4,2009,28831,4737,33568,US
5,2009,28840,4641,33481,US
6,2009,28742,4633,33375,US
7,2009,28874,4588,33462,US
8,2009,28334,4561,32895,US
9,2009,28016,4378,32394,US
10,2009,27854,4248,32102,US
11,2009,27831,4209,32040,US
12,2009,27847,4174,32021,US
1,2010,27778,4138,31916,US
2,2010,27541,3942,31483,US
3,2010,27491,3929,31420,US
4,2010,27501,3949,31450,US
5,2010,27576,3902,31478,US
6,2010,27545,3933,31478,US
7,2010,27492,3913,31405,US
8,2010,27439,3873,31312,US
9,2010,27472,3850,31322,US
10,2010,27559,3831,31390,US
11,2010,27689,3852,31541,US
12,2010,27685,3841,31526,US
1,2011,27785,3832,31617,US
2,2011,27821,3802,31623,US
3,2011,27921,3738,31659,US
4,2011,28101,3761,31862,US
5,2011,28122,3825,31947,US
6,2011,28112,3796,31908,US
7,2011,28287,3808,32095,US
8,2011,28324,3848,32172,US
9,2011,28389,3845,32234,US
10,2011,28688,3831,32519,US
11,2011,28745,3811,32556,US
12,2011,28584,3764,32348,US
1,2012,28529,3722,32251,US
2,2012,28529,3728,32257,US
3,2012,28426,3774,32200,US
4,2012,28485,3804,32289,US
5,2012,28529,3797,32326,US
6,2012,28508,3769,32277,US
7,2012,28487,3773,32260,US
8,2012,28469,3752,32221,US
9,2012,28535,3764,32299,US
10,2012,28467,3798,32265,US
11,2012,28473,3819,32292,US
12,2012,28418,3784,32202,US
1,2013,28418,3800,32218,US
2,2013,28609,3796,32405,US
3,2013,28789,3834,32623,US
4,2013,28916,3923,32839,US
5,2013,29040,3882,32922,US
6,2013,29085,3869,32954,US
7,2013,29200,3879,33079,US
8,2013,29250,3859,33109,US
9,2013,29371,3879,33250,US
10,2013,29431,3865,33296,US
11,2013,29600,3796,33396,US
12,2013,29586,3755,33341,US
1,2014,29647,3854,33501,US
2,2014,29644,3920,33564,US
3,2014,29668,3990,33658,US
4,2014,29690,3949,33639,US
5,2014,29811,3950,33761,US
6,2014,29849,3952,33801,US
7,2014,29700,3977,33677,US
8,2014,29544,3971,33515,US
9,2014,29648,4039,33687,US
10,2014,29625,4017,33642,US
11,2014,29695,4009,33704,US
12,2014,29807,3911,33718,US
1,2015,30050,3927,33977,US
2,2015,30218,4015,34233,US
3,2015,30408,4257,34665,US
4,2015,30722,4492,35214,US
5,2015,30832,4514,35346,US
6,2015,30816,4523,35339,US
8,2007,488,37,525,VX
9,2007,544,43,587,VX
10,2007,644,59,703,VX
11,2007,690,61,751,VX
12,2007,710,50,760,VX
1,2008,735,49,784,VX
2,2008,794,68,862,VX
3,2008,857,70,927,VX
4,2008,761,59,820,VX
5,2008,1085,76,1161,VX
6,2008,1150,78,1228,VX
7,2008,1160,80,1240,VX
8,2008,1108,85,1193,VX
9,2008,1133,86,1219,VX
10,2008,1174,91,1265,VX
11,2008,1213,96,1309,VX
12,2008,1213,92,1305,VX
1,2009,1255,90,1345,VX
2,2009,1294,99,1393,VX
3,2009,1345,101,1446,VX
4,2009,1375,106,1481,VX
5,2009,1368,109,1477,VX
6,2009,1391,116,1507,VX
7,2009,1387,115,1502,VX
8,2009,1394,112,1506,VX
9,2009,1379,113,1492,VX
10,2009,1362,122,1484,VX
11,2009,1362,123,1485,VX
12,2009,1360,121,1481,VX
1,2010,1421,129,1550,VX
2,2010,1449,121,1570,VX
3,2010,1455,140,1595,VX
4,2010,1470,114,1584,VX
5,2010,1465,124,1589,VX
6,2010,1504,144,1648,VX
7,2010,1503,139,1642,VX
8,2010,1553,161,1714,VX
9,2010,1575,159,1734,VX
10,2010,1626,168,1794,VX
11,2010,1673,185,1858,VX
12,2010,1676,187,1863,VX
1,2011,1703,183,1886,VX
2,2011,1735,185,1920,VX
3,2011,1715,216,1931,VX
4,2011,1750,183,1933,VX
5,2011,1850,206,2056,VX
6,2011,1879,205,2084,VX
